Date Published,DeviceID,Latitude,Longitude,Accuracy,Timestamp,Confidence,geometry
2020-07-29 11:54:59.027000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1130125,8.7009468,115,2020-07-29 11:49:54+02:00,2,POINT (8.700946800000001 50.1130125)
2020-07-29 12:32:15.901000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1114502,8.7007784,69,2020-07-29 11:50:23+02:00,3,POINT (8.700778400000001 50.1114502)
2020-07-29 12:32:15.901000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1114519,8.7007852,73,2020-07-29 11:50:35+02:00,3,POINT (8.7007852 50.1114519)
2020-07-29 12:32:15.901000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1114637,8.7008391,73,2020-07-29 11:50:57+02:00,3,POINT (8.7008391 50.1114637)
2020-07-29 12:32:15.901000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1114779,8.7008207,73,2020-07-29 11:51:03+02:00,3,POINT (8.7008207 50.1114779)
2020-07-29 11:57:12.662000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.110473799999994,8.7006212,115,2020-07-29 11:52:06+02:00,2,POINT (8.7006212 50.11047379999999)
2020-07-29 12:32:15.901000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1107705,8.701032000000001,85,2020-07-29 11:52:08+02:00,3,POINT (8.701032000000001 50.1107705)
2020-07-29 14:18:40.039000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.112024299999995,8.702177,200,2020-07-29 11:52:46+02:00,1,POINT (8.702177000000001 50.11202429999999)
2020-07-29 11:56:09.505000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1107341,8.7010579,175,2020-07-29 11:53:03+02:00,1,POINT (8.7010579 50.1107341)
2020-07-29 11:53:35.467000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1105912,8.7010698,117,2020-07-29 11:53:25+02:00,2,POINT (8.701069800000001 50.1105912)
2020-07-29 11:57:47.285000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1104523,8.7007893,115,2020-07-29 11:53:33+02:00,2,POINT (8.7007893 50.1104523)
